variant,source,entry_time_ny,resolved_time_ny,symbol,condition,level_name,direction,entry,sl,r_size,outcome,hit_50,hit_liquidity,t50_px,t100_px,stdv_2_px,stdv_2_5_px,stdv_4_px,mfe_r,mae_r,net_r,risk_usd,pnl_usd,balance_after,signal_id,final_verdict,rejected_by,filter_pd,filter_qt,filter_qt_phase,filter_mo_bias,filter_hrl,run_id,is_backtest
m5_cisd,mt5,2026-04-03 09:10:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_Low,bullish_sweep,1.1537,1.15309,0.0006099999999999994,stop,,False,,1.15398,1.1601700000000001,1.1615650000000002,1.1657500000000003,0.26,-1.18,-1.131,,,,70a5c49dd84b,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-03 09:10:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_Low,bullish_sweep,1.1537,1.15309,0.0006099999999999994,stop,True,False,1.1537549999999999,1.15463,1.1601700000000001,1.1615650000000002,1.1657500000000003,0.26,-1.18,-1.131,,,,464c0f3a5aeb,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-07 02:25:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.15374,1.15323,0.0005100000000000104,liquidity,True,True,1.15416,1.15477,1.1559299999999997,1.1564299999999996,1.1579299999999995,5.78,-0.18,1.863,,,,70e1194177ec,rejected,pd,fail,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-07 03:35:00-04:00,,EURUSD,opening_gap_sweep,NWOG_Low,bullish_sweep,1.1544699999999999,1.15375,0.0007199999999998319,liquidity,,True,,1.1559099999999995,1.1540099999999998,1.1541399999999997,1.1545299999999996,3.08,-0.69,1.889,,,,da7c94497786,rejected,pd,fail,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-08 02:50:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_High,bearish_sweep,1.16924,1.17084,0.0016000000000000458,stop,True,False,1.1676950000000001,1.16657,1.1599100000000002,1.1580850000000003,1.1526100000000004,1.46,-1.11,-1.05,,,,78ed99f0951d,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-08 03:05:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_High,bearish_sweep,1.16856,1.16971,0.0011499999999999844,stop,False,False,1.164255,1.15883,1.1635799999999998,1.1623699999999997,1.1587399999999997,0.58,-1.23,-1.07,,,,e51e52cebb86,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-08 08:20:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.16941,1.17104,0.0016300000000000203,stop,False,False,1.1676950000000001,1.16657,1.1653200000000001,1.1647150000000002,1.1629000000000003,0.15,-1.27,-1.049,,,,4f2406890620,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-08 07:35:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.16964,1.17076,0.0011200000000000099,stop,False,False,1.1688800000000001,1.1669,1.1631500000000004,1.1618400000000004,1.1579100000000007,0.03,-1.25,-1.071,,,,a07e3d595bec,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-08 09:10:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.17113,1.17206,0.0009300000000000974,liquidity,True,True,1.169765,1.16773,1.1621099999999995,1.1604349999999994,1.1554099999999992,3.77,-0.42,3.57,,,,3dbece921ef7,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-09 02:55:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.1663999999999999,1.1654,0.0009999999999998899,liquidity,,True,,1.1683999999999997,1.1680400000000002,1.1684,1.1694800000000003,2.01,-0.91,1.92,,,,1995f29d7166,rejected,pd,fail,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-09 06:55:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.16711,1.16794,0.0008299999999998864,stop,False,False,1.166195,1.16619,1.1650200000000002,1.1648050000000003,1.1641600000000003,0.35,-1.14,-1.096,47.88,-52.49,4736.0,cef0609f64cd,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_managed,mt5,2026-04-09 06:55:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.16711,1.16794,0.0008299999999998864,stop,False,False,1.166195,1.16619,1.1650200000000002,1.1648050000000003,1.1641600000000003,0.35,-1.14,-1.096,47.88,-52.49,4736.0,cef0609f64cd,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_ote,mt5,2026-04-09 08:30:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.167009,1.16794,0.0009310000000000151,stop,False,False,1.166195,1.16619,1.1650200000000002,1.1648050000000003,1.1641600000000003,-0.0,-1.52,-1.086,50.27,-54.59,4972.28,cef0609f64cd,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_sb,mt5,2026-04-09 10:00:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.16652,1.16794,0.0014199999999999768,stop,False,False,1.166195,1.16619,1.1650200000000002,1.1648050000000003,1.1641600000000003,-0.0,-1.57,-1.056,50.02,-52.84,4948.84,cef0609f64cd,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m1_ote,mt5,2026-04-09 08:30:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.1661858,1.16641,0.0002241999999998967,stop,,False,,1.1657374000000003,1.1650200000000002,1.1648050000000003,1.1641600000000003,-0.0,-10.68,-1.357,50.0,-67.84,4932.16,cef0609f64cd,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-09 09:50:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.16846,1.16952,0.0010599999999998388,stop,True,False,1.167905,1.16681,1.1651000000000002,1.1644100000000002,1.1623400000000004,1.11,-1.43,-1.075,,,,ce0f149d6bf3,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-10 04:20:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.16871,1.16765,0.0010599999999998388,liquidity,True,True,1.1691,1.16967,1.1711300000000002,1.1715750000000003,1.1729100000000003,2.21,-0.33,0.83,,,,a2709977dc7d,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-10 04:20:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16871,1.16765,0.0010599999999998388,liquidity,True,True,1.169335,1.17024,1.1712300000000004,1.1717000000000004,1.1731100000000008,2.21,-0.33,1.368,,,,85eed587c5d1,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-10 10:45:00-04:00,,EURUSD,pdh_pdl_sweep,PDH,bearish_sweep,1.17261,1.17381,0.0012000000000000899,stop,False,False,1.16866,1.16498,1.1677000000000002,1.1668900000000002,1.1644600000000003,0.52,-1.11,-1.067,,,,8d0c6138b64c,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-10 10:45:00-04:00,,EURUSD,ipda_sweep,IPDA20_High,bearish_sweep,1.17261,1.17381,0.0012000000000000899,stop,False,False,1.15671,1.14108,1.1677000000000002,1.1668900000000002,1.1644600000000003,0.52,-1.11,-1.067,,,,cfdcd4c8bba4,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-13 02:35:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_High,bearish_sweep,1.16832,1.1692,0.0008799999999999919,liquidity,,True,,1.16804,1.16632,1.1657950000000001,1.16422,0.68,-0.11,0.227,,,,7af0726ef43c,rejected,mo_bias,pass,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-13 02:40:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_High,bearish_sweep,1.1679,1.16882,0.0009200000000000319,stop,False,False,1.1675499999999999,1.16635,1.1666500000000002,1.1661800000000002,1.1647700000000003,0.26,-1.39,-1.087,,,,82092df79aee,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-13 07:35:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.16911,1.16996,0.0008500000000000174,stop,False,False,1.1675499999999999,1.16635,1.16647,1.16601,1.1646299999999998,1.29,-1.02,-1.094,,,,3578c49dbdbe,rejected,hrl,pass,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-13 08:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.16883,1.16832,0.0005100000000000104,liquidity,,True,,1.169,1.1738600000000003,1.1748350000000003,1.1777600000000006,0.35,-0.82,0.176,,,,7f5556e6bc26,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-13 10:55:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_High,bearish_sweep,1.1710099999999999,1.17206,0.0010500000000002174,stop,False,False,1.168835,1.16766,1.1647900000000002,1.1639000000000004,1.1612300000000004,0.83,-1.11,-1.076,,,,217040b5d664,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-13 10:55:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.1710099999999999,1.17206,0.0010500000000002174,stop,False,False,1.1689850000000002,1.16801,1.1647900000000002,1.1639000000000004,1.1612300000000004,0.83,-1.11,-1.076,,,,c72f39bf11d9,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-14 02:10:00-04:00,,EURUSD,pdh_pdl_sweep,PDH,bearish_sweep,1.17611,1.17647,0.00035999999999991594,stop,False,False,1.1714449999999998,1.16635,1.17364,1.173065,1.17134,0.89,-1.31,-1.222,,,,c86e2eb1ab0a,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-14 02:10:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_High,bearish_sweep,1.17611,1.17647,0.00035999999999991594,stop,True,False,1.17605,1.17531,1.17364,1.173065,1.17134,0.89,-1.31,-1.222,,,,2df73b1bc927,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-14 02:10:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_High,bearish_sweep,1.17611,1.17647,0.00035999999999991594,stop,,False,,1.17559,1.17364,1.173065,1.17134,0.89,-1.31,-1.222,,,,32b246d2b315,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-14 02:10:00-04:00,,EURUSD,ipda_sweep,IPDA20_High,bearish_sweep,1.17611,1.17647,0.00035999999999991594,stop,False,False,1.16041,1.14428,1.17364,1.173065,1.17134,0.89,-1.31,-1.222,,,,b267574ff58b,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-14 08:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.17936,1.18061,0.0012499999999999734,stop,False,False,1.1777250000000001,1.1757900000000001,1.1763600000000003,1.1757750000000002,1.1740200000000005,0.13,-1.07,-1.064,,,,cc28ef88335b,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-14 09:20:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.17998,1.18076,0.0007800000000000029,stop,True,False,1.17938,1.17815,1.1762,1.1754499999999999,1.1731999999999998,0.88,-1.08,-1.103,,,,a0955eda78d8,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-15 03:20:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.1787,1.17823,0.00046999999999997044,stop,True,False,1.1795,1.18017,1.1821400000000004,1.1826950000000005,1.1843600000000007,1.77,-1.47,-1.17,,,,03f6e810e0e8,rejected,pd,fail,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-15 04:30:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.17898,1.17944,0.000460000000000127,liquidity,,True,,1.1780599999999997,1.17599,1.1754000000000002,1.1736300000000002,2.11,-0.33,1.826,,,,3a957b82cbb9,rejected,mo_bias,pass,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-15 08:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.17864,1.17729,0.0013499999999999623,liquidity,True,True,1.17875,1.17968,1.18165,1.1824000000000001,1.1846500000000002,0.81,-0.61,0.711,,,,91ce5508badc,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-15 08:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.17864,1.17765,0.0009899999999998244,liquidity,True,True,1.179075,1.17992,1.18074,1.181315,1.1830399999999999,1.3,-0.83,1.212,,,,0e1a8f1ecd11,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-15 11:05:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.1799,1.17929,0.0006099999999999994,stop,,False,,1.18112,1.17992,1.1801750000000002,1.18094,1.46,-1.16,-1.131,,,,7a8c2e79df6b,rejected,pd,fail,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-16 02:40:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.17981,1.17932,0.0004900000000001015,stop,True,False,1.180235,1.18084,1.1837700000000004,1.1844950000000005,1.1866700000000008,1.49,-1.12,-1.163,,,,69409311a282,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-16 02:40:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.17981,1.17932,0.0004900000000001015,stop,False,False,1.1810049999999999,1.18238,1.1837700000000004,1.1844950000000005,1.1866700000000008,1.49,-1.12,-1.163,,,,5644a0024966,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-16 06:55:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.17797,1.17746,0.0005100000000000104,stop,False,False,1.179255,1.181,1.18082,1.18143,1.18326,1.75,-1.02,-1.157,,,,7fd810917a59,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-16 10:30:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_Low,bullish_sweep,1.17803,1.17666,0.0013699999999998713,expired,False,False,1.179255,1.181,1.1804500000000002,1.1809500000000002,1.1824500000000004,0.5,-0.93,0.058,,,,dced1df633a1,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-16 10:05:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.17771,1.17683,0.0008799999999999919,stop,False,False,1.17897,1.18079,1.1816999999999998,1.1825399999999997,1.1850599999999996,0.56,-1.0,-1.091,,,,4ad3d48808b9,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-16 10:05:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.17771,1.17683,0.0008799999999999919,stop,True,False,1.17801,1.17886,1.1816999999999998,1.1825399999999997,1.1850599999999996,0.56,-1.0,-1.091,,,,efade350b82c,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-17 03:05:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.17785,1.17716,0.0006900000000000794,liquidity,True,True,1.17805,1.17819,1.1797199999999999,1.18004,1.1809999999999998,0.49,-0.64,0.377,,,,d0b303408696,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-17 02:15:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.1776,1.17801,0.00041000000000002146,stop,,False,,1.17678,1.17724,1.17704,1.1764400000000002,1.07,-1.1,-1.195,47.36,-56.6,4679.4,4c049080b723,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_managed,mt5,2026-04-17 02:15:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.1776,1.17801,0.00041000000000002146,stop,,False,,1.17678,1.17724,1.17704,1.1764400000000002,1.07,-1.1,-1.195,47.36,-56.6,4679.4,4c049080b723,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_ote,mt5,2026-04-17 08:30:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.1778123999999999,1.17801,0.000197600000000131,stop,,False,,1.1774171999999996,1.17724,1.17704,1.1764400000000002,-0.0,-17.65,-1.405,49.72,-69.85,4902.43,4c049080b723,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_sb,mt5,2026-04-17 02:05:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,,,,no_ote_zone,,,,,,,,,,,,,,4c049080b723,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m1_ote,mt5,2026-04-17 08:30:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.178196,1.17831,0.00011399999999994748,stop,False,False,1.17805,1.17791,1.17724,1.17704,1.1764400000000002,-0.0,-23.46,-1.702,49.32,-83.93,4848.23,4c049080b723,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-17 02:45:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.17764,1.1772,0.00043999999999999595,liquidity,True,True,1.17788,1.17852,1.1807600000000003,1.1813600000000002,1.1831600000000004,3.39,-0.52,1.818,,,,8fb055aa635c,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-17 06:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.17923,1.1795499999999999,0.00031999999999987594,stop,False,False,1.1783549999999998,1.17716,1.1778899999999999,1.1775499999999999,1.1765299999999999,0.34,-1.13,-1.25,,,,d6657fc2a4e7,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-17 10:05:00-04:00,,EURUSD,ipda_sweep,IPDA40_High,bearish_sweep,1.18245,1.1849,0.0024500000000000632,expired,False,False,1.16227,1.14108,1.17001,1.16772,1.16085,2.62,-0.32,2.535,,,,afd30f772273,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-17 10:35:00-04:00,,EURUSD,pdh_pdl_sweep,PDH,bearish_sweep,1.18188,1.18323,0.0013499999999999623,liquidity,True,True,1.1795200000000001,1.17666,1.1823400000000004,1.1819450000000005,1.1807600000000007,3.88,-0.73,3.807,,,,aa957c3c769a,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-17 10:35:00-04:00,,EURUSD,ipda_sweep,IPDA20_High,bearish_sweep,1.18188,1.18323,0.0013499999999999623,expired,False,False,1.16333,1.14428,1.1823400000000004,1.1819450000000005,1.1807600000000007,4.33,-0.73,4.178,,,,bee62e142cb9,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-20 02:35:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.17574,1.17465,0.0010900000000000354,liquidity,,True,,1.17625,1.1787199999999998,1.1793899999999997,1.1813999999999996,0.5,-0.2,0.394,,,,cc6cd7421fbb,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-20 02:55:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.17649,1.17573,0.0007600000000000939,stop,False,False,1.1804649999999999,1.1849,1.17711,1.1775200000000001,1.1787500000000002,0.91,-1.09,-1.105,,,,73c48d72a26d,rejected,pd,fail,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-20 04:20:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.17585,1.17625,0.00039999999999995595,stop,False,False,1.174855,1.17355,1.1746300000000005,1.1742050000000006,1.172930000000001,0.48,-1.05,-1.2,,,,75a27e2fb5d0,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-20 07:50:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.17669,1.17754,0.0008500000000000174,stop,True,False,1.1759149999999998,1.17465,1.1743400000000002,1.17382,1.1722600000000003,1.47,-1.25,-1.094,,,,07f6b4e160d6,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-20 10:05:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.17699,1.17815,0.0011600000000000499,stop,True,False,1.17649,1.17544,1.1726800000000002,1.1718350000000002,1.1693000000000002,0.67,-1.43,-1.069,,,,33529485669a,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-21 02:10:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.17766,1.17723,0.00042999999999993044,stop,False,False,1.17793,1.17861,1.1803000000000003,1.1808200000000004,1.1823800000000007,0.0,-1.26,-1.186,,,,ece635fb5adf,rejected,mo_bias,pass,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-21 06:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.176,1.17565,0.00034999999999985043,stop,False,False,1.17692,1.17822,1.1775200000000001,1.177845,1.1788200000000002,0.77,-1.26,-1.229,,,,320d615cd631,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-21 09:55:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.17656,1.1770100000000001,0.00045000000000006146,stop,False,False,1.17611,1.17539,1.17238,1.1715849999999999,1.1692,0.33,-1.04,-1.178,,,,cc31b20f9a44,rejected,pd,fail,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-22 04:30:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_High,bearish_sweep,1.1749100000000001,1.1759,0.0009899999999998244,liquidity,True,True,1.17427,1.17338,1.1692600000000002,1.168095,1.1646000000000003,1.77,-0.83,1.465,,,,03caafe86bc5,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-22 04:30:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_High,bearish_sweep,1.1749100000000001,1.1759,0.0009899999999998244,liquidity,True,True,1.1742750000000002,1.17372,1.1692600000000002,1.168095,1.1646000000000003,1.22,-0.83,1.121,,,,466f0ad6b924,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-22 07:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.17483,1.17532,0.0004899999999998794,liquidity,True,True,1.1742750000000002,1.17372,1.17483,1.17468,1.17423,2.31,-0.24,2.102,,,,971e357c2910,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-22 07:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.17483,1.17532,0.0004899999999998794,liquidity,True,True,1.17427,1.17338,1.1746799999999997,1.1745699999999997,1.1742399999999995,3.41,-0.24,2.796,,,,8e8506ba8860,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-22 07:50:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.17361,1.17412,0.0005100000000000104,liquidity,,True,,1.17259,1.1738500000000003,1.1736050000000002,1.1728700000000005,2.25,-0.29,1.843,,,,7845b2f89981,rejected,pd,fail,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-22 09:35:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.17346,1.17232,0.0011399999999999189,stop,True,False,1.1742750000000002,1.17483,1.1785599999999998,1.1793699999999998,1.1817999999999997,0.75,-1.11,-1.07,,,,7d8de5a63080,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-22 09:35:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.17346,1.17232,0.0011399999999999189,stop,True,False,1.17427,1.17516,1.1791299999999998,1.1801249999999999,1.1831099999999997,0.75,-1.11,-1.07,,,,d211179b20d8,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-22 09:15:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.17295,1.17239,0.0005599999999998939,stop,True,False,1.1740599999999999,1.17573,1.1764000000000001,1.1770800000000001,1.1791200000000002,2.45,-1.36,-1.143,,,,36a354ac465f,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
